,index,bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water,id
0,5,0.06876853201538324,0.18324398342519999,0.20552974217571318,0.04282403830438852,0.276179630542174,0.26374907442368567,0.07194142881780863,0.7714572930708528,0.05065521690994501,40
8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1,7,0.1852613091468811,0.23681196942925453,0.16455590375699103,0.06193669978529215,0.3019329442176968,0.42384200636297464,0.3674983608070761,0.7885990673676133,0.055368812987580895,40
2,8,0.041832033544778824,0.04709355626255274,0.06823338591493666,0.03970635146833956,0.2302640825510025,0.10190723487176001,0.043648961931467056,0.7801933141890913,0.04848785721696913,40
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
0,5,0.06876853201538324,0.18324398342519999,0.20552974217571318,0.04282403830438852,0.276179630542174,0.26374907442368567,0.07194142881780863,0.7714572930708528,0.05065521690994501,41
8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
1,7,0.1852613091468811,0.23681196942925453,0.16455590375699103,0.06193669978529215,0.3019329442176968,0.42384200636297464,0.3674983608070761,0.7885990673676133,0.055368812987580895,41
2,8,0.041832033544778824,0.04709355626255274,0.06823338591493666,0.03970635146833956,0.2302640825510025,0.10190723487176001,0.043648961931467056,0.7801933141890913,0.04848785721696913,41
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
0,5,0.06876853201538324,0.18324398342519999,0.20552974217571318,0.04282403830438852,0.276179630542174,0.26374907442368567,0.07194142881780863,0.7714572930708528,0.05065521690994501,42
8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
1,7,0.1852613091468811,0.23681196942925453,0.16455590375699103,0.06193669978529215,0.3019329442176968,0.42384200636297464,0.3674983608070761,0.7885990673676133,0.055368812987580895,42
2,8,0.041832033544778824,0.04709355626255274,0.06823338591493666,0.03970635146833956,0.2302640825510025,0.10190723487176001,0.043648961931467056,0.7801933141890913,0.04848785721696913,42
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
0,7,0.4377828547731042,0.7277337482664734,0.15608865395188332,0.08104454004205763,0.227024563588202,0.29797178599983454,0.47564022336155176,0.764317117864266,0.23073293268680573,43
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
0,7,0.4377828547731042,0.7277337482664734,0.15608865395188332,0.08104454004205763,0.227024563588202,0.29797178599983454,0.47564022336155176,0.764317117864266,0.23073293268680573,44
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
0,7,0.4377828547731042,0.7277337482664734,0.15608865395188332,0.08104454004205763,0.227024563588202,0.29797178599983454,0.47564022336155176,0.764317117864266,0.23073293268680573,45
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
0,7,0.21581026376225054,0.34667471633292735,0.20855689444579184,0.08087955508381128,0.4189093338791281,0.2768857462797314,0.38498071231879294,0.7863513252232224,0.08039426151663065,46
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
0,7,0.21581026376225054,0.34667471633292735,0.20855689444579184,0.08087955508381128,0.4189093338791281,0.2768857462797314,0.38498071231879294,0.7863513252232224,0.08039426151663065,47
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0,1,0.043878793716430664,0.034631792455911636,0.032821700209751725,0.037011146545410156,0.040562264854088426,0.052393879974260926,0.03456934937275946,0.7447540408466011,0.04392994940280914,48
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1,3,0.129534529754892,0.09399104490876198,0.1332401493564248,0.0639579901471734,0.15198052884079516,0.15986087010242045,0.2020306068006903,0.7656784066930413,0.09357049339450896,48
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
0,1,0.043878793716430664,0.034631792455911636,0.032821700209751725,0.037011146545410156,0.040562264854088426,0.052393879974260926,0.03456934937275946,0.7447540408466011,0.04392994940280914,49
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1,3,0.129534529754892,0.09399104490876198,0.1332401493564248,0.0639579901471734,0.15198052884079516,0.15986087010242045,0.2020306068006903,0.7656784066930413,0.09357049339450896,49
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
0,1,0.055872621247544885,0.09580543846823275,0.07004687213338912,0.03809930384159088,0.12011275836266577,0.05855135712772608,0.10525636468082666,0.7707337441388518,0.07374519691802561,50
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
1,3,0.045602215686813,0.03405493590980768,0.03863129788078368,0.04645992908626795,0.041359007358551025,0.05494594667106867,0.03988289833068848,0.7678429430816323,0.04277984262444079,50
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
0,1,0.2476708556059748,0.3397557884454727,0.11156594846397638,0.06918531004339457,0.1422662662807852,0.17320868209935725,0.36443373397924006,0.7735762933734804,0.089965213323012,51
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
1,3,0.09130658791400492,0.096932802349329,0.054960254579782486,0.06442190054804087,0.09783753217197955,0.127837672829628,0.2986718565225601,0.7678429430816323,0.07236769888550043,51
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
0,1,0.043438812950626016,0.03467155830003321,0.03323766961693764,0.03563854470849037,0.04193821013905108,0.050751421600580215,0.03482515458017588,0.7450437694787979,0.04199447575956583,52
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
1,3,0.042830353835597634,0.03419023100286722,0.03313759807497263,0.03589826845563948,0.04058070573955774,0.049223098903894424,0.034734093584120274,0.7517495388165116,0.04067912790924311,52
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
0,1,0.042912498116493225,0.03367865667678416,0.032871478237211704,0.03719337307848036,0.04045170755125582,0.04801860102452338,0.034416318871080875,0.7421753092203289,0.04343245271593332,53
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
1,3,0.04430171940475702,0.033745896304026246,0.03863129788078368,0.04645992908626795,0.03904628101736307,0.054538954282179475,0.03988289833068848,0.7504535673651844,0.04277984262444079,53
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0,1,0.042912498116493225,0.03367865667678416,0.032871478237211704,0.03719337307848036,0.04045170755125582,0.04801860102452338,0.034416318871080875,0.7421753092203289,0.04343245271593332,54
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
1,3,0.04430171940475702,0.033745896304026246,0.03863129788078368,0.04645992908626795,0.03904628101736307,0.054538954282179475,0.03988289833068848,0.7504535673651844,0.04277984262444079,54
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
0,1,0.043324399972334504,0.04685544315725565,0.03731707111001015,0.036507957614958286,0.04441741481423378,0.0544392226729542,0.039913377026095986,0.764263758668676,0.04464281001128256,55
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
1,3,0.04196321242488921,0.03783172206021845,0.03489352855831385,0.03589826845563948,0.04033517185598612,0.046420469880104065,0.0388655811548233,0.7639969906304032,0.043127709068357944,55
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
